id_siniestro,id_poliza,id_asegurado,ramo,cobertura,ciudad,id_proveedor,beneficiario,fecha_inicio_poliza,fecha_fin_poliza,fecha_ocurrencia,fecha_reporte,monto_reclamado,monto_estimado,suma_asegurada,descripcion,documentos_completos,documentos_inconsistentes,historial_siniestros_asegurado,etiqueta_fraude_simulada,dias_desde_inicio_poliza,dias_desde_fin_poliza,dias_entre_ocurrencia_reporte,id_vehiculo,placa_hash,marca,modelo,anio,tipo_evento,tipo_impacto,tercero_identificado,reporte_policial,hay_testigos,ocurrio_noche,ocurrio_fin_semana,zona_alta_siniestralidad,historial_siniestros_vehiculo,taller,conductor_recurrente,monto_pagado,estado,sucursal,chasis_hash,motor_hash,supplier_ruc,supplier_risk_signal_score,supplier_risk_band,lista_restrictiva_sercop,provincia,canton,data_source_lineage
SIN-018235,POL-01322,ASEG-010860,vehiculos,robo,Guayaquil,PROV-179300515200,PROV-RUC-1793005152001,2018-12-27,2020-08-26,2019-10-23,2019-10-30,17902.65,14081.56,16897.87,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,1,0,300,308,7,ASEG-010860,018235,Chevrolet,Spark,2018.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1793005152001,False,9608.5,Reserva,Guayaquil,N-018235,SIN-01,1793005152001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018236,POL-00616,ASEG-002692,vehiculos,choque,Quito,PROV-179098414100,PROV-RUC-1790984141001,2019-11-06,2020-10-13,2020-01-31,2020-02-04,5670.0,4417.97,5301.56,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,86,256,4,ASEG-002692,018236,Nissan,Sentra,2015.0,choque,posterior,False,False,False,False,False,True,0,PROV-RUC-1790984141001,False,1833.89,Liquidado,Quito,N-018236,SIN-01,1790984141001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018237,POL-00578,ASEG-002832,salud,atencion_medica,Cuenca,PROV-010272043000,PROV-RUC-0102720430001,2023-01-25,2024-01-17,2023-09-09,2023-09-13,781.21,768.49,1000.0,Sin señales relevantes de riesgo.,Sí,False,3,0,227,130,4,,,,,,,posterior,True,False,True,False,False,True,0,,True,482.24,Liquidado,Cuenca,,,102720430001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018238,POL-05866,ASEG-000292,hogar,incendio,Manta,PROV-070504768600,PROV-RUC-0705047686001,2021-07-08,2023-04-22,2022-05-16,2022-05-26,12515.16,12745.29,15294.35,Señales moderadas; revisar documentación de inspección.,Sí,False,1,0,312,341,10,,,,,,,posterior,True,False,True,False,False,True,0,,False,3529.16,Liquidado,Manta,,,705047686001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018239,POL-00199,ASEG-003051,vehiculos,choque,Guayaquil,PROV-169171264400,PROV-RUC-1691712644001,2023-09-16,2025-07-23,2024-08-18,2024-08-20,5885.05,5537.99,6645.59,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,0,0,337,339,2,ASEG-003051,018239,Mazda,3,2022.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1691712644001,False,2655.28,Liquidado,Guayaquil,N-018239,SIN-01,1691712644001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018240,POL-00955,ASEG-001830,vida,fallecimiento,Quito,PROV-069173922800,PROV-RUC-0691739228001,2023-02-06,2024-02-05,2023-04-20,2023-04-20,39948.97,31993.83,38392.6,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,73,291,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,12564.14,Reserva,Quito,,,691739228001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018241,POL-03052,ASEG-002149,generales,danio,Guayaquil,PROV-099314538600,PROV-RUC-0993145386001,2021-10-27,2021-12-17,2022-01-16,2022-01-22,24975.0,21674.14,26008.97,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,0,81,-30,6,,,Mazda,3,2010.0,robo,posterior,True,True,True,False,False,True,0,,False,16446.99,Liquidado,Guayaquil,N-018241,SIN-01,993145386001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018242,POL-01133,ASEG-000901,vehiculos,choque,Quito,PROV-179098414100,PROV-RUC-1790984141001,2020-11-11,2021-06-17,2021-03-06,2021-03-09,5438.72,4284.41,5141.29,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,4,1,115,103,3,ASEG-000901,018242,Renault,Logan,2022.0,choque,posterior,True,False,True,False,False,True,4,PROV-RUC-1790984141001,True,3145.94,Liquidado,Quito,N-018242,SIN-01,1790984141001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018243,POL-04369,ASEG-000271,salud,atencion_medica,Cuenca,PROV-172454748200,PROV-RUC-1724547482001,2022-02-28,2023-07-14,2022-12-24,2022-12-24,584.11,475.09,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,299,202,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,107.61,Pago Total,Cuenca,,,1724547482001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018244,POL-01143,ASEG-009333,hogar,incendio,Manta,PROV-150077184300,PROV-RUC-1500771843001,2019-05-29,2019-06-22,2019-08-07,2019-08-16,13230.0,13767.9,16521.48,Señales moderadas; revisar documentación de inspección.,Sí,False,1,0,70,-46,9,,,,,,,posterior,True,False,True,False,False,True,0,,False,3474.43,Reserva,Manta,,,1500771843001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018245,POL-03743,ASEG-004460,vehiculos,choque,Guayaquil,PROV-059175573000,PROV-RUC-0591755730001,2020-12-09,2021-07-04,2021-07-17,2021-07-18,3360.92,2964.04,3556.85,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,1,0,220,-13,1,ASEG-004460,018245,Hyundai,Accent,2017.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0591755730001,False,1824.35,Pago Total,Guayaquil,N-018245,SIN-01,591755730001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018246,POL-00618,ASEG-004286,vida,fallecimiento,Quito,PROV-109177043800,PROV-RUC-1091770438001,2020-11-13,2022-07-09,2021-07-20,2021-07-20,55506.0,52492.21,62990.65,Beneficiario aparece en varios casos observados.,Sí,False,0,0,249,354,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,44916.16,Liquidado,Quito,,,1091770438001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018247,POL-00384,ASEG-003974,vehiculos,robo,Guayaquil,PROV-099314538600,PROV-RUC-0993145386001,2025-05-26,2026-12-17,2026-03-08,2026-03-20,23541.31,19989.41,23987.29,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,No,True,1,1,286,284,12,ASEG-003974,018247,Toyota,Corolla,2020.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-0993145386001,False,10642.18,Reserva,Guayaquil,N-018247,SIN-01,993145386001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018248,POL-05051,ASEG-006136,vehiculos,choque,Quito,PROV-210005886200,PROV-RUC-2100058862001,2023-10-11,2024-07-30,2024-09-15,2024-09-19,4179.26,3295.85,3955.02,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,1,0,340,-47,4,ASEG-006136,018248,Mazda,3,2018.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-2100058862001,False,1738.04,Liquidado,Quito,N-018248,SIN-01,2100058862001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018249,POL-05532,ASEG-004772,salud,atencion_medica,Cuenca,PROV-070458126300,PROV-RUC-0704581263001,2022-10-23,2023-08-30,2023-09-16,2023-09-16,680.1,547.1,1000.0,Sin señales relevantes de riesgo.,Sí,False,0,0,328,-17,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,442.9,Cierre Sin Consecuencia,Cuenca,,,704581263001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018250,POL-01065,ASEG-000026,hogar,incendio,Manta,PROV-179296758900,PROV-RUC-1792967589001,2020-11-26,2021-12-28,2021-07-31,2021-07-31,11907.14,12079.03,14494.84,Señales moderadas; revisar documentación de inspección.,Sí,False,0,0,247,150,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,11754.07,Reserva,Manta,,,1792967589001,36.0,amarillo,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018251,POL-04741,ASEG-006173,vehiculos,choque,Guayaquil,PROV-091101637600,PROV-RUC-0911016376001,2019-06-02,2020-04-06,2020-04-17,2020-04-29,5497.66,4971.48,5965.78,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,1,1,320,-11,12,ASEG-006173,018251,Toyota,Hilux,2010.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0911016376001,False,4026.74,Pago Total,Guayaquil,N-018251,SIN-01,911016376001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018252,POL-01166,ASEG-005637,vida,fallecimiento,Quito,PROV-171698975900,PROV-RUC-1716989759001,2022-10-28,2023-05-14,2023-06-19,2023-06-22,40686.45,33103.15,39723.78,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,0,234,-36,3,,,,,,,posterior,True,False,True,False,False,True,0,,False,8004.7,Pago Total,Quito,,,1716989759001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018253,POL-02758,ASEG-006193,vehiculos,robo,Guayaquil,PROV-179291086200,PROV-RUC-1792910862001,2026-01-16,2027-11-22,2026-12-29,2027-01-02,16822.74,14676.01,17611.21,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,1,0,347,328,4,ASEG-006193,018253,Kia,Rio,2019.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1792910862001,False,136.45,Reserva,Guayaquil,N-018253,SIN-01,1792910862001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018254,POL-04685,ASEG-000270,vehiculos,choque,Quito,PROV-160082084700,PROV-RUC-1600820847001,2019-10-24,2019-09-20,2019-11-07,2019-11-09,4480.65,3832.48,4598.98,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,14,-48,2,ASEG-000270,018254,Toyota,Corolla,2013.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1600820847001,False,3195.45,Liquidado,Quito,N-018254,SIN-01,1600820847001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018255,POL-05341,ASEG-001951,salud,atencion_medica,Cuenca,PROV-060424109100,PROV-RUC-0604241091001,2023-12-27,2025-04-23,2024-09-22,2024-09-30,1008.02,965.43,1158.52,Sin señales relevantes de riesgo.,Sí,False,1,0,270,213,8,,,,,,,posterior,True,False,True,False,False,True,0,,False,845.16,Cierre Sin Consecuencia,Cuenca,,,604241091001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018256,POL-01005,ASEG-003714,hogar,incendio,Manta,PROV-180369937800,PROV-RUC-1803699378001,2020-12-15,2022-09-06,2021-12-07,2021-12-19,11659.78,9828.41,11794.09,Reclamo recurrente con narrativa similar y proveedor observado en Manta.,Sí,False,0,0,357,273,12,,,,,,,posterior,True,False,True,False,False,True,0,,False,5843.79,Reserva,Manta,,,1803699378001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018257,POL-05535,ASEG-010463,vehiculos,choque,Guayaquil,PROV-169171264400,PROV-RUC-1691712644001,2023-03-02,2024-01-08,2023-03-05,2023-03-12,3531.68,3707.5,4449.0,Narrativa similar a otros reclamos del mismo proveedor.,Sí,False,0,0,3,309,7,ASEG-010463,018257,Kia,Rio,2019.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1691712644001,False,553.82,Pago Parcial,Guayaquil,N-018257,SIN-01,1691712644001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018258,POL-00649,ASEG-006921,vida,fallecimiento,Quito,PROV-092445812800,PROV-RUC-0924458128001,2019-08-30,2020-10-03,2019-12-20,2019-12-24,47445.95,40896.9,49076.28,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,1,0,112,288,4,,,,,,,posterior,True,False,True,False,False,True,0,,False,29265.83,Reserva,Quito,,,924458128001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018259,POL-02648,ASEG-012130,vehiculos,robo,Guayaquil,PROV-179203167200,PROV-RUC-1792031672001,2022-07-20,2023-10-26,2023-04-20,2023-04-30,17496.16,17133.4,20560.08,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,274,189,10,ASEG-012130,018259,Volkswagen,Gol,2010.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-1792031672001,False,13213.64,Reserva,Guayaquil,N-018259,SIN-01,1792031672001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018260,POL-02878,ASEG-004982,vehiculos,choque,Quito,PROV-099138499500,PROV-RUC-0991384995001,2019-04-11,2020-02-23,2019-12-04,2019-12-07,4594.64,3451.58,4141.9,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,2,0,237,81,3,ASEG-004982,018260,Nissan,Sentra,2021.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-0991384995001,True,1179.23,Pago Total,Quito,N-018260,SIN-01,991384995001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018261,POL-02986,ASEG-003938,generales,danio,Cuenca,PROV-179317421300,PROV-RUC-1793174213001,2025-12-04,2026-12-09,2026-08-01,2026-08-09,996.57,939.25,1127.1,Sin señales relevantes de riesgo.,Sí,False,0,0,240,130,8,,,,,,,posterior,True,False,True,False,False,True,0,,False,925.99,Pago Total,Cuenca,,,1793174213001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018262,POL-02913,ASEG-003679,hogar,incendio,Manta,PROV-179098414100,PROV-RUC-1790984141001,2019-01-21,2019-12-10,2019-09-13,2019-09-13,11265.65,11510.11,13812.13,Señales moderadas; revisar documentación de inspección.,Sí,False,0,0,235,88,0,,,,,,,posterior,True,False,False,False,False,True,0,,False,1727.21,Reserva,Manta,,,1790984141001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018263,POL-03227,ASEG-008089,vehiculos,choque,Guayaquil,PROV-099335205500,PROV-RUC-0993352055001,2020-08-07,2022-03-11,2021-05-31,2021-06-07,5127.03,4578.12,5493.74,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,0,297,284,7,ASEG-008089,018263,Toyota,Hilux,2019.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0993352055001,False,2390.61,Liquidado,Guayaquil,N-018263,SIN-01,993352055001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018264,POL-05876,ASEG-009022,vida,fallecimiento,Quito,PROV-179203167200,PROV-RUC-1792031672001,2023-02-23,2024-06-10,2023-09-15,2023-09-26,55248.29,42333.78,50800.54,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,0,204,269,11,,,,,,,posterior,True,False,True,False,False,True,0,,False,12070.85,Reserva,Quito,,,1792031672001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018265,POL-02103,ASEG-005934,vehiculos,robo,Guayaquil,PROV-050231515300,PROV-RUC-0502315153001,2021-01-22,2022-06-25,2021-12-18,2021-12-18,8526.96,7608.94,9130.73,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,No,True,2,1,330,189,0,ASEG-005934,018265,Nissan,Sentra,2018.0,robo,posterior,True,True,True,False,False,True,2,PROV-RUC-0502315153001,True,6345.79,Pago Parcial,Guayaquil,N-018265,SIN-01,502315153001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018266,POL-05660,ASEG-011830,vehiculos,choque,Quito,PROV-099280167000,PROV-RUC-0992801670001,2024-02-24,2025-04-07,2024-12-17,2024-12-17,3828.84,3866.67,4640.0,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,1,0,297,111,0,ASEG-011830,018266,Chevrolet,Spark,2016.0,choque,posterior,True,False,True,False,False,True,1,PROV-RUC-0992801670001,False,2431.3,Pago Total,Quito,N-018266,SIN-01,992801670001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018267,POL-05655,ASEG-008020,salud,atencion_medica,Cuenca,PROV-179203167200,PROV-RUC-1792031672001,2019-04-09,2020-08-10,2019-08-11,2019-08-13,464.69,437.22,1000.0,Sin señales relevantes de riesgo.,Sí,False,2,0,124,365,2,,,,,,,posterior,True,False,True,False,False,True,0,,True,179.35,Cierre Sin Consecuencia,Cuenca,,,1792031672001,18.0,verde,True,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018268,POL-00930,ASEG-008756,hogar,incendio,Manta,PROV-060195086800,PROV-RUC-0601950868001,2019-11-16,2020-06-09,2020-02-14,2020-02-14,9934.7,9848.01,11817.61,Señales moderadas; revisar documentación de inspección.,Sí,False,2,0,90,116,0,,,,,,,posterior,True,False,False,False,False,True,0,,True,4807.62,Liquidado,Manta,,,601950868001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018269,POL-06014,ASEG-005900,vehiculos,choque,Guayaquil,PROV-092519571100,PROV-RUC-0925195711001,2025-01-22,2025-10-15,2025-11-16,2025-11-17,5425.3,4089.77,4907.72,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,0,0,298,-32,1,ASEG-005900,018269,Kia,Rio,2012.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0925195711001,False,1113.88,Pago Total,Guayaquil,N-018269,SIN-01,925195711001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018270,POL-00731,ASEG-000633,vida,fallecimiento,Quito,PROV-179213680600,PROV-RUC-1792136806001,2022-05-06,2023-12-18,2023-01-31,2023-02-06,42720.67,43853.62,52624.34,Beneficiario aparece en varios casos observados.,Sí,False,1,0,270,321,6,,,,,,,posterior,True,False,True,False,False,True,0,,False,43346.88,Pago Parcial,Quito,,,1792136806001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018271,POL-01484,ASEG-010913,vehiculos,robo,Guayaquil,PROV-010389289900,PROV-RUC-0103892899001,2026-08-30,2027-11-19,2026-11-24,2026-11-24,14498.42,13552.15,16262.58,"Siniestro 2 días después del inicio de póliza, monto al 97% de suma asegurada.",Sí,False,0,0,86,360,0,ASEG-010913,018271,Renault,Logan,2010.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-0103892899001,False,453.48,Reserva,Guayaquil,N-018271,SIN-01,103892899001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018272,POL-04154,ASEG-007879,vehiculos,choque,Quito,PROV-171698975900,PROV-RUC-1716989759001,2026-01-28,2027-03-24,2026-05-22,2026-05-29,4403.83,4528.88,5434.66,"Pocas reglas activas, pero anomalía y grafo sugieren revisión.",Sí,False,0,0,114,306,7,ASEG-007879,018272,Hyundai,Accent,2014.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1716989759001,False,1382.43,Pago Total,Quito,N-018272,SIN-01,1716989759001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018273,POL-00238,ASEG-008107,salud,atencion_medica,Cuenca,PROV-050398871900,PROV-RUC-0503988719001,2021-01-16,2021-04-03,2021-04-21,2021-04-29,1073.05,1032.9,1239.48,Sin señales relevantes de riesgo.,Sí,False,2,1,95,-18,8,,,,,,,posterior,True,False,True,False,False,True,0,,True,616.94,Liquidado,Cuenca,,,503988719001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018274,POL-03450,ASEG-011514,hogar,incendio,Manta,PROV-171905213400,PROV-RUC-1719052134001,2024-12-11,2025-07-09,2025-03-22,2025-03-22,12879.35,10914.88,13097.86,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,0,0,101,109,0,,,,,,,posterior,True,False,True,False,False,True,0,,False,5205.15,Pago Parcial,Manta,,,1719052134001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018275,POL-04138,ASEG-008225,vehiculos,choque,Guayaquil,PROV-099329177300,PROV-RUC-0993291773001,2020-05-24,2021-11-22,2021-02-28,2021-03-05,3974.54,3563.28,4275.94,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,Sí,False,2,0,280,267,5,ASEG-008225,018275,Renault,Logan,2015.0,choque,posterior,True,False,True,False,False,True,2,PROV-RUC-0993291773001,True,1088.49,Reserva,Guayaquil,N-018275,SIN-01,993291773001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018276,POL-01185,ASEG-010044,vida,fallecimiento,Quito,PROV-119173386600,PROV-RUC-1191733866001,2023-02-27,2023-08-05,2023-09-25,2023-10-06,36865.08,32096.05,38515.26,Reclamo recurrente con narrativa similar y proveedor observado en Quito.,Sí,False,0,1,210,-51,11,,,,,,,posterior,True,False,True,False,False,True,0,,False,8024.18,Reserva,Quito,,,1191733866001,36.0,amarillo,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018277,POL-02384,ASEG-006317,vehiculos,robo,Guayaquil,PROV-099138499500,PROV-RUC-0991384995001,2025-12-07,2026-09-18,2025-12-31,2025-12-31,19317.55,15551.34,18661.61,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Guayaquil.,Sí,False,0,0,24,261,0,ASEG-006317,018277,Renault,Logan,2016.0,robo,posterior,True,True,True,False,False,True,0,PROV-RUC-0991384995001,False,2518.38,Liquidado,Guayaquil,N-018277,SIN-01,991384995001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018278,POL-02598,ASEG-010196,vehiculos,choque,Quito,PROV-110382122700,PROV-RUC-1103821227001,2023-12-29,2025-06-08,2024-12-05,2024-12-05,3283.57,2798.64,3358.37,Reporte de robo tardío con inconsistencias en factura y denuncia en Quito.,Sí,False,0,0,342,185,0,ASEG-010196,018278,Chevrolet,Spark,2023.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-1103821227001,False,2096.96,Liquidado,Quito,N-018278,SIN-01,1103821227001,18.0,verde,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018279,POL-00715,ASEG-011274,salud,atencion_medica,Cuenca,PROV-029151828100,PROV-RUC-0291518281001,2022-06-23,2022-07-16,2022-07-20,2022-07-27,520.28,445.54,1000.0,Reclamo recurrente con narrativa similar y proveedor observado en Cuenca.,No,True,1,1,27,-4,7,,,,,,,posterior,True,False,True,False,False,True,0,,False,191.78,Cierre Sin Consecuencia,Cuenca,,,291518281001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018280,POL-01752,ASEG-007030,hogar,incendio,Manta,PROV-171486071300,PROV-RUC-1714860713001,2019-02-19,2019-08-04,2019-09-08,2019-09-10,6919.42,6244.24,7493.09,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Manta.,Sí,False,1,0,201,-35,2,,,,,,,posterior,True,False,True,False,False,True,0,,False,5773.97,Pago Total,Manta,,,1714860713001,18.0,verde,True,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
SIN-018281,POL-05083,ASEG-005252,generales,danio,Guayaquil,PROV-099248269900,PROV-RUC-0992482699001,2025-03-04,2025-04-25,2025-06-03,2025-06-09,4720.07,4570.58,5484.7,Reporte de robo tardío con inconsistencias en factura y denuncia en Guayaquil.,No,True,1,1,91,-39,6,,,Kia,Rio,2022.0,choque,posterior,True,False,True,False,False,True,0,,False,770.52,Pago Total,Guayaquil,N-018281,SIN-01,992482699001,18.0,verde,False,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018282,POL-05166,ASEG-000722,vida,fallecimiento,Quito,PROV-179296758900,PROV-RUC-1792967589001,2021-11-06,2023-03-19,2022-06-03,2022-06-07,51635.22,49667.05,59600.46,Beneficiario aparece en varios casos observados.,Sí,False,2,0,209,289,4,,,,,,,posterior,True,False,True,False,False,True,0,,True,47152.78,Liquidado,Quito,,,1792967589001,36.0,amarillo,True,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018283,POL-05107,ASEG-010045,vehiculos,robo,Guayaquil,PROV-179134993800,PROV-RUC-1791349938001,2022-08-02,2023-07-22,2023-05-18,2023-05-27,16936.87,15304.03,18364.84,Reclamo recurrente con narrativa similar y proveedor observado en Guayaquil.,Sí,False,1,0,289,65,9,ASEG-010045,018283,Hyundai,Accent,2015.0,robo,posterior,True,True,True,False,False,True,1,PROV-RUC-1791349938001,False,12807.69,Liquidado,Guayaquil,N-018283,SIN-01,1791349938001,18.0,verde,True,GUAYAS,Guayaquil,synthetic+sercop+ocds+ecu911+inec
SIN-018284,POL-00632,ASEG-006548,vehiculos,choque,Quito,PROV-060195086800,PROV-RUC-0601950868001,2019-08-11,2019-10-27,2019-09-29,2019-10-12,3728.02,3068.26,3681.91,Vehículo impactado por tercero no identificado sin evidencia de cámaras en Quito.,Sí,False,0,1,49,28,13,ASEG-006548,018284,Kia,Rio,2015.0,choque,posterior,True,False,True,False,False,True,0,PROV-RUC-0601950868001,False,2695.05,Liquidado,Quito,N-018284,SIN-01,601950868001,18.0,verde,False,PICHINCHA,Quito,synthetic+sercop+ocds+ecu911+inec
SIN-018285,POL-04120,ASEG-006502,salud,atencion_medica,Cuenca,PROV-096477302200,PROV-RUC-0964773022001,2026-03-12,2026-12-03,2026-08-23,2026-09-01,924.19,957.31,1148.77,Sin señales relevantes de riesgo.,Sí,False,0,0,164,102,9,,,,,,,posterior,True,False,True,False,False,True,0,,False,716.35,Cierre Sin Consecuencia,Cuenca,,,964773022001,18.0,verde,False,AZUAY,Cuenca,synthetic+sercop+ocds+ecu911+inec
SIN-018286,POL-04913,ASEG-011411,hogar,incendio,Manta,PROV-010279796600,PROV-RUC-0102797966001,2019-08-24,2021-03-19,2020-05-15,2020-05-29,10709.08,8900.22,10680.26,Reporte de robo tardío con inconsistencias en factura y denuncia en Manta.,Sí,False,0,0,265,308,14,,,,,,,posterior,True,False,True,False,False,True,0,,False,4828.77,Reserva,Manta,,,102797966001,18.0,verde,False,MANABI,Manta,synthetic+sercop+ocds+ecu911+inec
