id_poliza,id_asegurado,ramo,fecha_inicio,fecha_fin,prima,suma_asegurada,deducible,canal_venta,ciudad,estado_poliza
POL-05685,ASEG-011218,vehiculos,2025-11-28,2026-10-20,139.52,3488.11,174.41,broker,Quito,vencida
POL-05687,ASEG-007468,vida,2024-07-24,2024-12-24,1982.77,49569.19,2478.46,digital,Quito,suspendida
POL-05688,ASEG-001960,vehiculos,2018-10-24,2019-12-20,287.63,7190.77,359.54,agencia,Guayaquil,mora
POL-05689,ASEG-010450,vehiculos,2020-09-01,2022-05-01,767.21,19180.2,959.01,directo,Guayaquil,vigente
POL-05690,ASEG-002987,generales,2019-10-06,2021-01-27,498.19,12454.63,622.73,broker,Cuenca,vencida
POL-05691,ASEG-002310,hogar,2022-11-26,2024-09-04,1925.1,48127.62,2406.38,digital,Manta,suspendida
POL-05692,ASEG-003299,salud,2022-07-06,2024-01-13,1686.27,42156.74,2107.84,agencia,Cuenca,mora
POL-05693,ASEG-001458,vehiculos,2020-06-20,2020-09-10,807.57,20189.34,1009.47,directo,Guayaquil,vigente
POL-05694,ASEG-006525,vehiculos,2025-05-26,2026-06-11,2491.54,62288.5,3114.42,broker,Guayaquil,vencida
POL-05695,ASEG-011449,vida,2020-07-30,2021-11-09,2132.37,53309.16,2665.46,digital,Quito,suspendida
POL-05696,ASEG-010037,hogar,2023-04-11,2023-05-26,426.97,10674.18,533.71,agencia,Manta,mora
POL-05697,ASEG-005997,vehiculos,2023-09-12,2024-02-26,1814.05,45351.13,2267.56,directo,Guayaquil,vigente
POL-05698,ASEG-008188,hogar,2020-07-11,2021-02-12,675.33,16883.3,844.16,broker,Manta,vencida
POL-05699,ASEG-006827,vida,2023-03-12,2024-03-22,1772.95,44323.84,2216.19,digital,Quito,suspendida
POL-05700,ASEG-010253,vida,2019-04-28,2020-03-14,1854.89,46372.37,2318.62,agencia,Quito,mora
POL-05701,ASEG-004098,vehiculos,2024-01-14,2024-03-29,1863.83,46595.74,2329.79,directo,Guayaquil,vigente
POL-05702,ASEG-007359,hogar,2022-05-22,2023-01-29,429.17,10729.27,536.46,broker,Manta,vencida
POL-05703,ASEG-006959,vehiculos,2022-09-30,2024-07-17,1385.72,34642.88,1732.14,digital,Quito,suspendida
POL-05704,ASEG-005614,vehiculos,2022-10-10,2023-02-12,203.08,5076.98,253.85,agencia,Guayaquil,mora
POL-05705,ASEG-006822,hogar,2025-02-13,2026-10-18,2016.16,50404.09,2520.2,directo,Manta,vigente
POL-05706,ASEG-005897,vehiculos,2022-06-14,2024-01-05,926.2,23154.89,1157.74,broker,Guayaquil,vencida
POL-05707,ASEG-001606,vehiculos,2024-09-22,2025-04-25,1639.34,40983.43,2049.17,digital,Quito,suspendida
POL-05708,ASEG-000632,hogar,2020-09-12,2020-11-18,2582.66,64566.41,3228.32,agencia,Manta,mora
POL-05709,ASEG-001111,salud,2020-01-01,2021-04-16,1095.64,27390.98,1369.55,directo,Cuenca,vigente
POL-05710,ASEG-006421,hogar,2018-08-02,2019-06-14,598.76,14969.06,748.45,broker,Manta,vencida
POL-05711,ASEG-006768,vida,2019-01-20,2019-02-12,2043.49,51087.35,2554.37,digital,Quito,suspendida
POL-05713,ASEG-010617,vehiculos,2025-09-11,2025-10-01,461.2,11529.88,576.49,agencia,Guayaquil,mora
POL-05714,ASEG-003097,salud,2023-10-22,2024-04-04,589.75,14743.84,737.19,directo,Cuenca,vigente
POL-05715,ASEG-007203,hogar,2020-08-13,2021-02-10,1150.94,28773.52,1438.68,broker,Manta,vencida
POL-05716,ASEG-005543,vehiculos,2023-11-16,2024-10-25,979.98,24499.5,1224.98,digital,Guayaquil,suspendida
POL-05717,ASEG-011201,vehiculos,2022-11-13,2024-05-01,819.15,20478.84,1023.94,agencia,Guayaquil,mora
POL-05718,ASEG-008245,vehiculos,2024-08-08,2025-09-19,2605.6,65139.91,3257.0,directo,Guayaquil,vigente
POL-05719,ASEG-002009,vehiculos,2020-01-16,2020-11-24,1665.42,41635.57,2081.78,broker,Guayaquil,vencida
POL-05720,ASEG-000394,vida,2021-12-06,2023-02-25,2324.6,58115.09,2905.75,digital,Quito,suspendida
POL-05721,ASEG-004739,vida,2022-04-08,2022-06-15,1884.13,47103.32,2355.17,agencia,Quito,mora
POL-05722,ASEG-004276,vehiculos,2018-10-20,2019-09-06,912.18,22804.4,1140.22,directo,Guayaquil,vigente
POL-05723,ASEG-000513,generales,2025-08-05,2026-05-03,1956.59,48914.65,2445.73,broker,Guayaquil,vencida
POL-05724,ASEG-006259,vehiculos,2018-12-10,2019-04-21,830.23,20755.81,1037.79,digital,Quito,suspendida
POL-05725,ASEG-008826,vehiculos,2019-03-26,2019-06-14,1469.31,36732.78,1836.64,agencia,Quito,mora
POL-05726,ASEG-007387,hogar,2022-12-03,2023-11-11,696.14,17403.46,870.17,directo,Manta,vigente
POL-05727,ASEG-005048,vehiculos,2019-08-16,2020-11-18,931.95,23298.83,1164.94,broker,Quito,vencida
POL-05728,ASEG-004802,vehiculos,2025-09-19,2026-08-03,771.7,19292.54,964.63,digital,Guayaquil,suspendida
POL-05729,ASEG-003036,hogar,2020-05-01,2022-02-28,470.58,11764.42,588.22,agencia,Manta,mora
POL-05730,ASEG-006794,vehiculos,2022-04-19,2023-11-04,2283.35,57083.81,2854.19,directo,Guayaquil,vigente
POL-05731,ASEG-007495,salud,2021-04-01,2022-01-15,858.62,21465.46,1073.27,broker,Cuenca,vencida
POL-05732,ASEG-001851,vehiculos,2021-04-06,2022-02-05,2215.14,55378.56,2768.93,digital,Guayaquil,suspendida
POL-05733,ASEG-007024,vehiculos,2020-07-18,2021-09-26,268.41,6710.14,335.51,agencia,Guayaquil,mora
POL-05734,ASEG-001466,vehiculos,2024-06-24,2025-12-01,2200.95,55023.8,2751.19,directo,Guayaquil,vigente
POL-05735,ASEG-010394,hogar,2024-04-27,2024-11-26,745.3,18632.48,931.62,broker,Manta,vencida
POL-05736,ASEG-011710,vehiculos,2023-08-16,2025-04-24,99.21,2480.36,124.02,digital,Guayaquil,suspendida
POL-05737,ASEG-008742,generales,2019-02-06,2019-11-16,926.1,23152.49,1157.62,agencia,Cuenca,mora
POL-05738,ASEG-007953,salud,2022-11-25,2023-09-11,384.4,9610.06,480.5,directo,Cuenca,vigente
POL-05739,ASEG-011221,hogar,2019-12-20,2020-07-30,1944.7,48617.62,2430.88,broker,Manta,vencida
POL-05740,ASEG-007328,vehiculos,2025-08-22,2027-01-26,2597.93,64948.37,3247.42,digital,Guayaquil,suspendida
POL-05741,ASEG-003911,salud,2019-08-02,2020-03-07,1582.32,39558.07,1977.9,agencia,Cuenca,mora
POL-05742,ASEG-002827,vida,2023-09-21,2024-09-24,2360.03,59000.87,2950.04,directo,Quito,vigente
POL-05743,ASEG-012299,vida,2024-06-27,2025-07-31,2240.2,56005.02,2800.25,broker,Quito,vencida
POL-05744,ASEG-004952,vehiculos,2025-05-17,2026-06-15,298.46,7461.38,373.07,digital,Guayaquil,suspendida
POL-05745,ASEG-011685,vehiculos,2019-12-21,2020-07-08,272.68,6817.08,340.85,agencia,Quito,mora
POL-05746,ASEG-002988,vehiculos,2022-01-27,2022-10-21,911.8,22794.95,1139.75,directo,Quito,vigente
POL-05747,ASEG-012227,vehiculos,2026-01-07,2027-02-28,881.82,22045.51,1102.28,broker,Guayaquil,vencida
POL-05748,ASEG-002930,vehiculos,2018-10-31,2019-06-04,683.52,17087.9,854.4,digital,Quito,suspendida
POL-05749,ASEG-005537,vehiculos,2019-07-06,2020-05-20,1062.32,26557.88,1327.89,agencia,Guayaquil,mora
POL-05750,ASEG-006114,hogar,2020-07-13,2021-06-10,953.52,23837.9,1191.9,directo,Manta,vigente
POL-05751,ASEG-001662,generales,2024-12-02,2026-07-16,992.28,24807.11,1240.36,broker,Guayaquil,vencida
POL-05752,ASEG-001265,hogar,2021-10-30,2022-11-20,661.46,16536.41,826.82,digital,Manta,suspendida
POL-05753,ASEG-007109,vehiculos,2022-11-03,2022-12-18,1896.55,47413.68,2370.68,agencia,Guayaquil,mora
POL-05754,ASEG-004924,vehiculos,2023-06-27,2024-10-20,1805.02,45125.39,2256.27,directo,Guayaquil,vigente
POL-05755,ASEG-005290,hogar,2024-06-26,2025-03-25,1518.01,37950.28,1897.51,broker,Manta,vencida
POL-05756,ASEG-008755,salud,2024-01-07,2024-06-09,843.03,21075.73,1053.79,digital,Cuenca,suspendida
POL-05757,ASEG-009145,vehiculos,2022-04-23,2022-10-14,594.85,14871.32,743.57,agencia,Guayaquil,mora
POL-05758,ASEG-010775,salud,2020-05-11,2020-09-26,215.98,5399.51,269.98,directo,Cuenca,vigente
POL-05759,ASEG-005268,vehiculos,2024-03-30,2024-10-07,94.46,2361.6,118.08,broker,Guayaquil,vencida
POL-05760,ASEG-000580,vida,2022-08-06,2023-08-30,2820.63,70515.74,3525.79,digital,Quito,suspendida
POL-05761,ASEG-002986,generales,2020-09-16,2021-08-04,889.64,22240.99,1112.05,agencia,Guayaquil,mora
POL-05762,ASEG-008260,hogar,2021-01-19,2021-05-06,709.67,17741.82,887.09,directo,Manta,vigente
POL-05763,ASEG-009660,vehiculos,2022-12-27,2023-09-19,1339.78,33494.52,1674.73,broker,Quito,vencida
POL-05764,ASEG-006816,vehiculos,2023-09-21,2024-12-28,2703.98,67599.44,3379.97,digital,Guayaquil,suspendida
POL-05765,ASEG-009617,vehiculos,2026-05-14,2026-11-12,2781.84,69545.89,3477.29,agencia,Guayaquil,mora
POL-05766,ASEG-002114,vida,2022-03-25,2023-01-18,2554.75,63868.8,3193.44,directo,Quito,vigente
POL-05768,ASEG-004895,vida,2025-03-02,2026-03-15,2169.97,54249.24,2712.46,broker,Quito,vencida
POL-05769,ASEG-009989,vida,2019-02-24,2020-02-08,1691.19,42279.76,2113.99,digital,Quito,suspendida
POL-05770,ASEG-008833,hogar,2022-04-11,2023-02-23,571.33,14283.13,714.16,agencia,Manta,mora
POL-05771,ASEG-004642,salud,2021-05-03,2022-01-13,1679.43,41985.77,2099.29,directo,Cuenca,vigente
POL-05772,ASEG-002385,salud,2025-07-20,2027-03-01,215.64,5390.96,269.55,broker,Cuenca,vencida
POL-05773,ASEG-006701,salud,2021-04-12,2021-12-25,53.17,1329.18,66.46,digital,Cuenca,suspendida
POL-05774,ASEG-001896,hogar,2019-11-24,2020-11-20,381.09,9527.22,476.36,agencia,Manta,mora
POL-05775,ASEG-005701,vida,2026-09-20,2026-10-12,2165.24,54131.08,2706.55,directo,Quito,vigente
POL-05776,ASEG-011154,hogar,2023-08-03,2024-04-08,574.89,14372.28,718.61,broker,Manta,vencida
POL-05777,ASEG-000381,hogar,2021-07-04,2022-11-11,512.11,12802.66,640.13,digital,Manta,suspendida
POL-05778,ASEG-012046,vehiculos,2025-06-05,2026-05-09,626.31,15657.85,782.89,agencia,Guayaquil,mora
POL-05779,ASEG-003235,vida,2026-06-28,2027-05-30,2360.89,59022.32,2951.12,directo,Quito,vigente
POL-05780,ASEG-002283,vehiculos,2023-06-11,2024-07-08,1011.67,25291.86,1264.59,broker,Guayaquil,vencida
POL-05781,ASEG-004235,hogar,2018-12-22,2020-06-23,387.92,9697.92,484.9,digital,Manta,suspendida
POL-05782,ASEG-005587,vehiculos,2022-05-17,2022-10-18,1897.99,47449.75,2372.49,agencia,Quito,mora
POL-05783,ASEG-007751,hogar,2021-03-13,2022-02-08,465.99,11649.74,582.49,directo,Manta,vigente
POL-05784,ASEG-005842,vehiculos,2023-06-10,2025-01-25,1116.94,27923.62,1396.18,broker,Quito,vencida
POL-05785,ASEG-005121,salud,2024-05-09,2025-08-29,243.74,6093.42,304.67,digital,Cuenca,suspendida
POL-05786,ASEG-006416,vida,2019-05-24,2020-10-04,2260.72,56518.12,2825.91,agencia,Quito,mora
POL-05787,ASEG-002423,hogar,2022-12-25,2023-10-22,1426.9,35672.51,1783.63,directo,Manta,vigente
POL-05788,ASEG-004195,hogar,2021-09-06,2022-03-17,1601.15,40028.71,2001.44,broker,Manta,vencida
POL-05789,ASEG-011083,vehiculos,2026-05-11,2027-10-26,1018.2,25454.99,1272.75,digital,Guayaquil,suspendida
POL-05790,ASEG-011604,vehiculos,2023-10-13,2024-09-21,1736.07,43401.74,2170.09,agencia,Quito,mora
POL-05791,ASEG-004706,hogar,2021-03-23,2021-11-09,2271.51,56787.83,2839.39,directo,Manta,vigente
POL-05792,ASEG-008713,hogar,2021-10-22,2022-10-23,353.88,8846.88,442.34,broker,Manta,vencida
POL-05793,ASEG-004331,vida,2023-03-03,2024-07-17,1983.94,49598.48,2479.92,digital,Quito,suspendida
POL-05794,ASEG-010764,salud,2025-03-15,2026-11-03,667.31,16682.8,834.14,agencia,Cuenca,mora
POL-05795,ASEG-000882,vehiculos,2024-12-14,2026-06-16,677.04,16925.89,846.29,directo,Quito,vigente
POL-05796,ASEG-012486,vehiculos,2024-07-27,2026-01-11,1641.59,41039.87,2051.99,broker,Quito,vencida
POL-05797,ASEG-002061,hogar,2020-04-16,2020-12-28,2851.52,71288.08,3564.4,digital,Manta,suspendida
POL-05798,ASEG-001078,vehiculos,2020-08-31,2022-06-22,2408.1,60202.54,3010.13,agencia,Guayaquil,mora
POL-05799,ASEG-000513,generales,2024-01-17,2024-10-20,783.31,19582.74,979.14,directo,Guayaquil,vigente
POL-05800,ASEG-005562,vehiculos,2021-11-08,2022-11-08,2841.73,71043.2,3552.16,broker,Quito,vencida
POL-05801,ASEG-001925,vehiculos,2023-03-23,2024-06-11,965.94,24148.43,1207.42,digital,Guayaquil,suspendida
POL-05802,ASEG-005682,vehiculos,2024-10-06,2025-08-29,875.8,21895.02,1094.75,agencia,Guayaquil,mora
POL-05803,ASEG-003445,salud,2023-11-20,2024-06-11,650.48,16261.99,813.1,directo,Cuenca,vigente
POL-05804,ASEG-002261,vehiculos,2021-05-05,2022-02-09,2593.41,64835.14,3241.76,broker,Guayaquil,vencida
POL-05805,ASEG-004760,generales,2024-09-20,2026-04-22,1984.38,49609.44,2480.47,digital,Guayaquil,suspendida
POL-05806,ASEG-009724,vehiculos,2019-03-17,2019-10-29,2177.86,54446.54,2722.33,agencia,Quito,mora
POL-05807,ASEG-003015,vehiculos,2022-03-08,2022-03-28,713.54,17838.42,891.92,directo,Guayaquil,vigente
POL-05808,ASEG-010978,salud,2025-10-01,2026-01-09,441.2,11030.05,551.5,broker,Cuenca,vencida
POL-05809,ASEG-009190,vehiculos,2019-01-01,2019-08-11,214.67,5366.68,268.33,digital,Guayaquil,suspendida
POL-05810,ASEG-003954,hogar,2024-12-14,2025-05-21,541.23,13530.76,676.54,agencia,Manta,mora
POL-05811,ASEG-003208,salud,2020-12-13,2021-12-03,2302.83,57570.82,2878.54,directo,Cuenca,vigente
POL-05812,ASEG-010611,vida,2019-02-21,2019-10-27,2197.39,54934.84,2746.74,broker,Quito,vencida
POL-05813,ASEG-010963,vida,2025-04-18,2026-04-11,2285.9,57147.41,2857.37,digital,Quito,suspendida
POL-05814,ASEG-007335,vehiculos,2020-12-26,2021-11-22,1999.25,49981.37,2499.07,agencia,Guayaquil,mora
POL-05815,ASEG-009993,vehiculos,2023-09-02,2024-04-08,1068.54,26713.4,1335.67,directo,Guayaquil,vigente
POL-05816,ASEG-004992,hogar,2023-07-18,2024-12-11,715.7,17892.5,894.62,broker,Manta,vencida
POL-05817,ASEG-005676,vehiculos,2022-12-19,2024-01-21,1523.97,38099.14,1904.96,digital,Guayaquil,suspendida
POL-05818,ASEG-012483,vida,2024-10-13,2025-10-12,2455.12,61377.92,3068.9,agencia,Quito,mora
POL-05819,ASEG-000008,vehiculos,2023-07-03,2024-05-01,625.64,15640.94,782.05,directo,Quito,vigente
POL-05820,ASEG-009672,hogar,2020-11-12,2021-04-11,2313.3,57832.39,2891.62,broker,Manta,vencida
POL-05821,ASEG-002144,vehiculos,2025-01-21,2025-09-08,2120.86,53021.48,2651.07,digital,Quito,suspendida
POL-05822,ASEG-006410,vehiculos,2024-08-24,2025-12-17,2263.9,56597.39,2829.87,agencia,Guayaquil,mora
POL-05823,ASEG-001863,vehiculos,2021-07-18,2022-01-19,811.7,20292.62,1014.63,directo,Quito,vigente
POL-05824,ASEG-008280,vehiculos,2020-07-09,2021-09-20,2556.31,63907.63,3195.38,broker,Guayaquil,vencida
POL-05825,ASEG-007740,vida,2024-10-07,2025-08-02,2450.91,61272.82,3063.64,digital,Quito,suspendida
POL-05826,ASEG-004006,vehiculos,2022-01-23,2023-04-14,182.55,4563.71,228.19,agencia,Quito,mora
POL-05827,ASEG-012431,vehiculos,2025-06-14,2026-04-30,869.59,21739.67,1086.98,directo,Quito,vigente
POL-05828,ASEG-001252,salud,2023-04-13,2023-10-01,2083.94,52098.49,2604.92,broker,Cuenca,vencida
POL-05829,ASEG-006860,vida,2019-02-26,2020-05-06,2473.48,61836.89,3091.84,digital,Quito,suspendida
POL-05830,ASEG-002714,generales,2020-03-05,2021-06-10,257.11,6427.7,321.38,agencia,Guayaquil,mora
POL-05831,ASEG-009314,vida,2025-07-04,2026-10-20,2322.56,58064.11,2903.21,directo,Quito,vigente
POL-05832,ASEG-002597,salud,2020-02-02,2020-11-27,495.46,12386.45,619.32,broker,Cuenca,vencida
POL-05833,ASEG-002182,hogar,2023-04-12,2024-04-23,373.24,9331.0,466.55,digital,Manta,suspendida
POL-05834,ASEG-003103,hogar,2025-02-02,2026-03-31,510.04,12751.04,637.55,agencia,Manta,mora
POL-05835,ASEG-005741,vehiculos,2021-06-13,2022-03-09,2479.4,61984.98,3099.25,directo,Quito,vigente
POL-05836,ASEG-007268,vida,2025-09-19,2026-10-14,1703.04,42576.11,2128.81,broker,Quito,vencida
POL-05837,ASEG-004485,generales,2025-12-03,2026-08-30,954.15,23853.78,1192.69,digital,Cuenca,suspendida
POL-05838,ASEG-003149,vehiculos,2019-09-04,2020-03-04,1781.3,44532.53,2226.63,agencia,Guayaquil,mora
POL-05839,ASEG-010055,vehiculos,2021-11-26,2023-02-05,867.51,21687.82,1084.39,directo,Guayaquil,vigente
POL-05840,ASEG-008542,salud,2022-07-27,2024-01-01,52.61,1315.32,65.77,broker,Cuenca,vencida
POL-05841,ASEG-005886,vehiculos,2020-12-28,2021-11-13,2224.32,55607.98,2780.4,digital,Guayaquil,suspendida
POL-05842,ASEG-007075,vehiculos,2023-12-21,2024-05-05,1839.34,45983.6,2299.18,agencia,Quito,mora
POL-05843,ASEG-008632,hogar,2020-01-11,2021-01-03,811.32,20282.94,1014.15,directo,Manta,vigente
POL-05844,ASEG-002384,salud,2026-06-10,2027-03-27,313.03,7825.86,391.29,broker,Cuenca,vencida
POL-05845,ASEG-002906,vehiculos,2022-05-09,2022-06-19,1160.91,29022.76,1451.14,digital,Guayaquil,suspendida
POL-05846,ASEG-005457,salud,2023-03-21,2023-07-13,501.42,12535.42,626.77,agencia,Cuenca,mora
POL-05847,ASEG-005152,vehiculos,2026-02-27,2027-04-26,231.39,5784.77,289.24,directo,Guayaquil,vigente
POL-05848,ASEG-003851,vehiculos,2024-08-23,2024-10-07,1902.05,47551.34,2377.57,broker,Quito,vencida
POL-05849,ASEG-006875,vehiculos,2023-03-31,2023-05-05,2818.95,70473.71,3523.69,digital,Guayaquil,suspendida
POL-05850,ASEG-010445,vehiculos,2018-05-09,2019-09-05,807.08,20177.02,1008.85,agencia,Guayaquil,mora
POL-05851,ASEG-003672,vehiculos,2019-01-09,2019-07-18,2759.77,68994.37,3449.72,directo,Guayaquil,vigente
POL-05852,ASEG-010587,vehiculos,2025-12-25,2026-08-21,929.16,23228.89,1161.44,broker,Guayaquil,vencida
POL-05853,ASEG-004761,vida,2023-12-21,2025-06-19,1952.37,48809.2,2440.46,digital,Quito,suspendida
POL-05854,ASEG-000587,vehiculos,2022-08-29,2024-03-14,253.19,6329.78,316.49,agencia,Guayaquil,mora
POL-05855,ASEG-000623,vida,2024-12-16,2025-12-04,2478.43,61960.78,3098.04,directo,Quito,vigente
POL-05856,ASEG-005755,generales,2022-06-10,2024-03-02,348.81,8720.28,436.01,broker,Guayaquil,vencida
POL-05857,ASEG-001842,vehiculos,2023-06-15,2023-12-27,1327.66,33191.4,1659.57,digital,Guayaquil,suspendida
POL-05858,ASEG-006353,vida,2020-03-01,2020-06-07,1403.41,35085.24,1754.26,agencia,Quito,mora
POL-05859,ASEG-010764,vehiculos,2018-07-11,2019-05-18,413.73,10343.34,517.17,directo,Guayaquil,vigente
POL-05860,ASEG-000203,hogar,2020-04-20,2020-09-14,489.4,12235.06,611.75,broker,Manta,vencida
POL-05861,ASEG-007217,vida,2025-02-10,2026-06-25,1909.23,47730.72,2386.54,digital,Quito,suspendida
POL-05862,ASEG-006562,hogar,2020-04-02,2021-10-10,1091.68,27291.89,1364.59,agencia,Manta,mora
POL-05863,ASEG-006107,vehiculos,2026-10-04,2027-01-06,1511.69,37792.24,1889.61,directo,Quito,vigente
POL-05864,ASEG-002244,vehiculos,2022-11-29,2024-02-23,1910.89,47772.34,2388.62,broker,Guayaquil,vencida
POL-05865,ASEG-003860,vehiculos,2023-03-22,2023-12-17,1001.81,25045.32,1252.27,digital,Quito,suspendida
POL-05866,ASEG-007456,hogar,2026-01-10,2027-03-27,1511.41,37785.36,1889.27,agencia,Manta,mora
POL-05867,ASEG-002877,vehiculos,2025-04-01,2026-07-01,2316.87,57921.65,2896.08,directo,Quito,vigente
POL-05868,ASEG-003030,vehiculos,2024-04-28,2024-10-22,826.81,20670.28,1033.51,broker,Guayaquil,vencida
POL-05869,ASEG-005920,vida,2019-11-24,2020-07-28,2082.91,52072.74,2603.64,digital,Quito,suspendida
POL-05870,ASEG-007476,vehiculos,2023-02-10,2024-09-10,1931.67,48291.82,2414.59,agencia,Guayaquil,mora
POL-05871,ASEG-004782,vehiculos,2023-05-31,2024-04-26,1740.61,43515.22,2175.76,directo,Quito,vigente
POL-05872,ASEG-005537,vehiculos,2023-01-15,2023-09-23,604.02,15100.57,755.03,broker,Quito,vencida
POL-05873,ASEG-005195,vida,2024-06-13,2025-04-04,1859.74,46493.45,2324.67,digital,Quito,suspendida
POL-05874,ASEG-000869,generales,2025-04-27,2026-08-02,1047.91,26197.67,1309.88,agencia,Guayaquil,mora
POL-05875,ASEG-007739,salud,2020-07-07,2021-04-01,2610.98,65274.41,3263.72,directo,Cuenca,vigente
POL-05876,ASEG-008588,salud,2022-12-26,2024-02-17,2032.02,50800.54,2540.03,broker,Cuenca,vencida
POL-05877,ASEG-004690,vehiculos,2022-04-28,2023-05-25,585.61,14640.16,732.01,digital,Quito,suspendida
POL-05878,ASEG-004714,vehiculos,2020-12-26,2021-11-20,912.0,22799.89,1139.99,agencia,Guayaquil,mora
POL-05879,ASEG-008886,vehiculos,2020-10-22,2021-12-24,930.66,23266.58,1163.33,directo,Quito,vigente
POL-05880,ASEG-005815,generales,2018-06-20,2019-12-04,652.76,16318.99,815.95,broker,Guayaquil,vencida
POL-05881,ASEG-011651,vida,2022-09-17,2023-09-07,2807.48,70187.08,3509.35,digital,Quito,suspendida
POL-05882,ASEG-011190,vehiculos,2023-01-14,2023-11-24,963.93,24098.35,1204.92,agencia,Guayaquil,mora
POL-05883,ASEG-006565,vida,2021-02-26,2022-10-11,1501.75,37543.75,1877.19,directo,Quito,vigente
POL-05884,ASEG-006031,hogar,2024-12-13,2025-05-20,434.61,10865.27,543.26,broker,Manta,vencida
POL-05885,ASEG-007202,hogar,2026-05-15,2026-11-23,440.72,11017.91,550.9,digital,Manta,suspendida
POL-05886,ASEG-007974,vehiculos,2020-03-18,2021-01-30,1810.36,45258.98,2262.95,agencia,Guayaquil,mora
POL-05887,ASEG-000075,hogar,2023-09-23,2025-01-31,1914.13,47853.23,2392.66,directo,Manta,vigente
POL-05888,ASEG-005347,hogar,2021-09-20,2023-02-27,470.58,11764.44,588.22,broker,Manta,vencida
POL-05889,ASEG-004376,vehiculos,2018-06-15,2019-12-19,268.76,6719.09,335.95,digital,Quito,suspendida
POL-05890,ASEG-007232,hogar,2024-01-16,2025-02-23,2200.88,55021.94,2751.1,agencia,Manta,mora
POL-05891,ASEG-005990,salud,2025-06-25,2026-11-21,882.03,22050.72,1102.54,directo,Cuenca,vigente
POL-05892,ASEG-005860,vehiculos,2019-01-17,2019-07-12,205.55,5138.83,256.94,broker,Guayaquil,vencida
POL-05893,ASEG-001161,hogar,2020-10-05,2022-01-12,397.1,9927.52,496.38,digital,Manta,suspendida
POL-05894,ASEG-006045,vehiculos,2025-09-27,2026-09-25,543.86,13596.58,679.83,agencia,Quito,mora
POL-05895,ASEG-002173,vehiculos,2020-10-19,2021-12-27,2032.79,50819.7,2540.98,directo,Guayaquil,vigente
POL-05896,ASEG-010682,vida,2022-01-01,2023-09-13,1304.57,32614.24,1630.71,broker,Quito,vencida
POL-05897,ASEG-009236,salud,2023-01-09,2023-10-21,186.16,4654.02,232.7,digital,Cuenca,suspendida
POL-05898,ASEG-011702,salud,2025-10-07,2027-02-21,579.76,14494.08,724.7,agencia,Cuenca,mora
POL-05899,ASEG-007253,vehiculos,2019-06-20,2020-10-27,1509.01,37725.29,1886.26,directo,Guayaquil,vigente
POL-05900,ASEG-007556,vehiculos,2020-03-08,2021-05-05,294.89,7372.15,368.61,broker,Quito,vencida
POL-05901,ASEG-005850,vehiculos,2022-12-12,2023-03-31,235.37,5884.2,294.21,digital,Guayaquil,suspendida
POL-05902,ASEG-011666,vehiculos,2023-04-10,2024-01-04,229.89,5747.18,287.36,agencia,Quito,mora
POL-05903,ASEG-005173,salud,2020-12-14,2021-08-16,45.84,1146.04,57.3,directo,Cuenca,vigente
POL-05904,ASEG-007569,generales,2021-07-19,2022-08-08,2617.63,65440.82,3272.04,broker,Cuenca,vencida
POL-05905,ASEG-004084,vida,2019-09-14,2019-12-18,1855.91,46397.63,2319.88,digital,Quito,suspendida
POL-05906,ASEG-011154,vehiculos,2022-01-01,2023-03-24,217.66,5441.45,272.07,agencia,Quito,mora
POL-05907,ASEG-000702,vida,2025-01-15,2024-12-12,1884.41,47110.22,2355.51,directo,Quito,vigente
POL-05908,ASEG-004779,vehiculos,2020-08-02,2022-02-09,1838.9,45972.62,2298.63,broker,Guayaquil,vencida
POL-05909,ASEG-002987,vehiculos,2023-04-09,2023-10-12,807.88,20196.91,1009.85,digital,Guayaquil,suspendida
POL-05910,ASEG-008519,vehiculos,2023-02-04,2023-07-04,2109.07,52726.85,2636.34,agencia,Quito,mora
POL-05911,ASEG-000034,vehiculos,2024-08-18,2025-03-04,1168.64,29215.94,1460.8,directo,Guayaquil,vigente
POL-05912,ASEG-003758,vehiculos,2023-05-08,2024-10-15,177.28,4431.89,221.59,broker,Quito,vencida
POL-05913,ASEG-005239,vehiculos,2020-12-08,2022-06-02,2229.37,55734.19,2786.71,digital,Quito,suspendida
POL-05914,ASEG-006235,hogar,2024-10-29,2026-02-18,525.22,13130.62,656.53,agencia,Manta,mora
POL-05915,ASEG-012452,generales,2021-04-12,2023-02-06,876.1,21902.53,1095.13,directo,Guayaquil,vigente
POL-05916,ASEG-010613,vehiculos,2023-12-31,2024-06-14,234.46,5861.51,293.08,broker,Guayaquil,vencida
POL-05917,ASEG-003917,vehiculos,2022-02-24,2022-06-26,231.66,5791.44,289.57,digital,Guayaquil,suspendida
POL-05918,ASEG-004432,vehiculos,2025-10-11,2027-03-18,2149.11,53727.67,2686.38,agencia,Guayaquil,mora
POL-05919,ASEG-002362,vida,2019-10-20,2020-05-23,1541.99,38549.65,1927.48,directo,Quito,vigente
POL-05920,ASEG-011645,hogar,2022-11-20,2023-04-05,2835.02,70875.55,3543.78,broker,Manta,vencida
POL-05921,ASEG-006852,hogar,2022-05-11,2023-06-05,1495.74,37393.45,1869.67,digital,Manta,suspendida
