id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,observacion
DOC-SIN-001408-03,SIN-001408,informe_tecnico,True,True,2022-04-15,False,
DOC-SIN-001410-01,SIN-001410,denuncia,True,False,2021-10-05,False,Documento pendiente de revisión
DOC-SIN-001410-02,SIN-001410,factura,False,False,2021-10-05,True,Documento pendiente de revisión
DOC-SIN-001411-01,SIN-001411,denuncia,True,True,2025-04-22,False,
DOC-SIN-001411-02,SIN-001411,factura,True,True,2025-04-22,False,
DOC-SIN-001411-03,SIN-001411,informe_tecnico,True,True,2025-04-22,False,
DOC-SIN-001412-01,SIN-001412,denuncia,True,True,2024-05-02,False,
DOC-SIN-001412-02,SIN-001412,factura,True,True,2024-05-02,False,
DOC-SIN-001412-03,SIN-001412,informe_tecnico,True,True,2024-05-02,False,
DOC-SIN-001414-01,SIN-001414,denuncia,True,True,2021-05-25,False,
DOC-SIN-001414-02,SIN-001414,factura,True,True,2021-05-25,False,
DOC-SIN-001414-03,SIN-001414,informe_tecnico,True,True,2021-05-25,False,
DOC-SIN-001416-01,SIN-001416,denuncia,True,True,2025-05-27,False,
DOC-SIN-001416-02,SIN-001416,factura,True,True,2025-05-27,False,
DOC-SIN-001416-03,SIN-001416,informe_tecnico,True,True,2025-05-27,False,
DOC-SIN-001421-01,SIN-001421,denuncia,True,True,2025-02-10,False,
DOC-SIN-001421-02,SIN-001421,factura,True,True,2025-02-10,False,
DOC-SIN-001421-03,SIN-001421,informe_tecnico,True,True,2025-02-10,False,
DOC-SIN-001423-01,SIN-001423,denuncia,True,True,2023-12-28,False,
DOC-SIN-001423-02,SIN-001423,factura,True,True,2023-12-28,False,
DOC-SIN-001423-03,SIN-001423,informe_tecnico,True,True,2023-12-28,False,
DOC-SIN-001430-01,SIN-001430,denuncia,True,True,2025-08-11,False,
DOC-SIN-001430-02,SIN-001430,factura,True,True,2025-08-11,False,
DOC-SIN-001430-03,SIN-001430,informe_tecnico,True,True,2025-08-11,False,
DOC-SIN-001432-01,SIN-001432,denuncia,True,True,2021-03-01,False,
DOC-SIN-001432-02,SIN-001432,factura,True,True,2021-03-01,False,
DOC-SIN-001432-03,SIN-001432,informe_tecnico,True,True,2021-03-01,False,
DOC-SIN-001433-01,SIN-001433,denuncia,True,False,2023-01-17,False,Documento pendiente de revisión
DOC-SIN-001433-02,SIN-001433,factura,False,False,2023-01-17,True,Documento pendiente de revisión
DOC-SIN-001436-01,SIN-001436,denuncia,True,True,2022-02-23,False,
DOC-SIN-001436-02,SIN-001436,factura,True,True,2022-02-23,False,
DOC-SIN-001436-03,SIN-001436,informe_tecnico,True,True,2022-02-23,False,
DOC-SIN-001439-01,SIN-001439,denuncia,True,True,2020-07-05,False,
DOC-SIN-001439-02,SIN-001439,factura,True,True,2020-07-05,False,
DOC-SIN-001439-03,SIN-001439,informe_tecnico,True,True,2020-07-05,False,
DOC-SIN-001441-01,SIN-001441,denuncia,True,True,2019-08-29,False,
DOC-SIN-001441-02,SIN-001441,factura,True,True,2019-08-29,False,
DOC-SIN-001441-03,SIN-001441,informe_tecnico,True,True,2019-08-29,False,
DOC-SIN-001450-01,SIN-001450,denuncia,True,True,2021-10-20,False,
DOC-SIN-001450-02,SIN-001450,factura,True,True,2021-10-20,False,
DOC-SIN-001450-03,SIN-001450,informe_tecnico,True,True,2021-10-20,False,
DOC-SIN-001454-01,SIN-001454,denuncia,True,True,2024-08-09,False,
DOC-SIN-001454-02,SIN-001454,factura,True,True,2024-08-09,False,
DOC-SIN-001454-03,SIN-001454,informe_tecnico,True,True,2024-08-09,False,
DOC-SIN-001456-01,SIN-001456,denuncia,True,True,2022-08-01,False,
DOC-SIN-001456-02,SIN-001456,factura,True,True,2022-08-01,False,
DOC-SIN-001456-03,SIN-001456,informe_tecnico,True,True,2022-08-01,False,
DOC-SIN-001458-01,SIN-001458,denuncia,True,False,2019-06-19,False,Documento pendiente de revisión
DOC-SIN-001458-02,SIN-001458,factura,False,False,2019-06-19,True,Documento pendiente de revisión
DOC-SIN-001469-01,SIN-001469,denuncia,True,True,2024-06-04,False,
DOC-SIN-001469-02,SIN-001469,factura,True,True,2024-06-04,False,
DOC-SIN-001469-03,SIN-001469,informe_tecnico,True,True,2024-06-04,False,
DOC-SIN-001476-01,SIN-001476,denuncia,True,False,2026-07-23,False,Documento pendiente de revisión
DOC-SIN-001476-02,SIN-001476,factura,False,False,2026-07-23,True,Documento pendiente de revisión
DOC-SIN-001480-01,SIN-001480,denuncia,True,False,2019-02-12,False,Documento pendiente de revisión
DOC-SIN-001480-02,SIN-001480,factura,False,False,2019-02-12,True,Documento pendiente de revisión
DOC-SIN-001483-01,SIN-001483,denuncia,True,True,2021-09-13,False,
DOC-SIN-001483-02,SIN-001483,factura,True,True,2021-09-13,False,
DOC-SIN-001483-03,SIN-001483,informe_tecnico,True,True,2021-09-13,False,
DOC-SIN-001485-01,SIN-001485,denuncia,True,False,2026-07-01,False,Documento pendiente de revisión
DOC-SIN-001485-02,SIN-001485,factura,False,False,2026-07-01,True,Documento pendiente de revisión
DOC-SIN-001487-01,SIN-001487,denuncia,True,True,2025-09-14,False,
DOC-SIN-001487-02,SIN-001487,factura,True,True,2025-09-14,False,
DOC-SIN-001487-03,SIN-001487,informe_tecnico,True,True,2025-09-14,False,
DOC-SIN-001490-01,SIN-001490,denuncia,True,False,2022-09-03,False,Documento pendiente de revisión
DOC-SIN-001490-02,SIN-001490,factura,False,False,2022-09-03,True,Documento pendiente de revisión
DOC-SIN-001492-01,SIN-001492,denuncia,True,True,2026-03-13,False,
DOC-SIN-001492-02,SIN-001492,factura,True,True,2026-03-13,False,
DOC-SIN-001492-03,SIN-001492,informe_tecnico,True,True,2026-03-13,False,
DOC-SIN-001494-01,SIN-001494,denuncia,True,False,2024-01-12,False,Documento pendiente de revisión
DOC-SIN-001494-02,SIN-001494,factura,False,False,2024-01-12,True,Documento pendiente de revisión
DOC-SIN-001497-01,SIN-001497,denuncia,True,False,2021-06-10,False,Documento pendiente de revisión
DOC-SIN-001497-02,SIN-001497,factura,False,False,2021-06-10,True,Documento pendiente de revisión
DOC-SIN-001498-01,SIN-001498,denuncia,True,True,2025-03-30,False,
DOC-SIN-001498-02,SIN-001498,factura,True,True,2025-03-30,False,
DOC-SIN-001498-03,SIN-001498,informe_tecnico,True,True,2025-03-30,False,
DOC-SIN-001500-01,SIN-001500,denuncia,True,True,2021-02-09,False,
DOC-SIN-001500-02,SIN-001500,factura,True,True,2021-02-09,False,
DOC-SIN-001500-03,SIN-001500,informe_tecnico,True,True,2021-02-09,False,
DOC-SIN-001501-01,SIN-001501,denuncia,True,True,2023-06-21,False,
DOC-SIN-001501-02,SIN-001501,factura,True,True,2023-06-21,False,
DOC-SIN-001501-03,SIN-001501,informe_tecnico,True,True,2023-06-21,False,
DOC-SIN-001502-01,SIN-001502,denuncia,True,False,2025-03-23,False,Documento pendiente de revisión
DOC-SIN-001502-02,SIN-001502,factura,False,False,2025-03-23,True,Documento pendiente de revisión
DOC-SIN-001504-01,SIN-001504,denuncia,True,True,2023-12-04,False,
DOC-SIN-001504-02,SIN-001504,factura,True,True,2023-12-04,False,
DOC-SIN-001504-03,SIN-001504,informe_tecnico,True,True,2023-12-04,False,
DOC-SIN-001505-01,SIN-001505,denuncia,True,False,2025-08-31,False,Documento pendiente de revisión
DOC-SIN-001505-02,SIN-001505,factura,False,False,2025-08-31,True,Documento pendiente de revisión
DOC-SIN-001509-01,SIN-001509,denuncia,True,True,2020-11-22,False,
DOC-SIN-001509-02,SIN-001509,factura,True,True,2020-11-22,False,
DOC-SIN-001509-03,SIN-001509,informe_tecnico,True,True,2020-11-22,False,
DOC-SIN-001511-01,SIN-001511,denuncia,True,True,2020-05-14,False,
DOC-SIN-001511-02,SIN-001511,factura,True,True,2020-05-14,False,
DOC-SIN-001511-03,SIN-001511,informe_tecnico,True,True,2020-05-14,False,
DOC-SIN-001513-01,SIN-001513,denuncia,True,False,2023-07-08,False,Documento pendiente de revisión
DOC-SIN-001513-02,SIN-001513,factura,False,False,2023-07-08,True,Documento pendiente de revisión
DOC-SIN-001517-01,SIN-001517,denuncia,True,False,2019-01-22,False,Documento pendiente de revisión
DOC-SIN-001517-02,SIN-001517,factura,False,False,2019-01-22,True,Documento pendiente de revisión
DOC-SIN-001518-01,SIN-001518,denuncia,True,False,2022-08-25,False,Documento pendiente de revisión
DOC-SIN-001518-02,SIN-001518,factura,False,False,2022-08-25,True,Documento pendiente de revisión
DOC-SIN-001519-01,SIN-001519,denuncia,True,False,2019-01-22,False,Documento pendiente de revisión
DOC-SIN-001519-02,SIN-001519,factura,False,False,2019-01-22,True,Documento pendiente de revisión
DOC-SIN-001525-01,SIN-001525,denuncia,True,False,2020-01-27,False,Documento pendiente de revisión
DOC-SIN-001525-02,SIN-001525,factura,False,False,2020-01-27,True,Documento pendiente de revisión
DOC-SIN-001531-01,SIN-001531,denuncia,True,True,2024-05-11,False,
DOC-SIN-001531-02,SIN-001531,factura,True,True,2024-05-11,False,
DOC-SIN-001531-03,SIN-001531,informe_tecnico,True,True,2024-05-11,False,
DOC-SIN-001532-01,SIN-001532,denuncia,True,False,2021-03-19,False,Documento pendiente de revisión
DOC-SIN-001532-02,SIN-001532,factura,False,False,2021-03-19,True,Documento pendiente de revisión
DOC-SIN-001534-01,SIN-001534,denuncia,True,False,2025-05-11,False,Documento pendiente de revisión
DOC-SIN-001534-02,SIN-001534,factura,False,False,2025-05-11,True,Documento pendiente de revisión
DOC-SIN-001539-01,SIN-001539,denuncia,True,False,2022-12-13,False,Documento pendiente de revisión
DOC-SIN-001539-02,SIN-001539,factura,False,False,2022-12-13,True,Documento pendiente de revisión
DOC-SIN-001540-01,SIN-001540,denuncia,True,True,2026-11-21,False,
DOC-SIN-001540-02,SIN-001540,factura,True,True,2026-11-21,False,
DOC-SIN-001540-03,SIN-001540,informe_tecnico,True,True,2026-11-21,False,
DOC-SIN-001541-01,SIN-001541,denuncia,True,True,2019-09-08,False,
DOC-SIN-001541-02,SIN-001541,factura,True,True,2019-09-08,False,
DOC-SIN-001541-03,SIN-001541,informe_tecnico,True,True,2019-09-08,False,
DOC-SIN-001543-01,SIN-001543,denuncia,True,False,2021-03-27,False,Documento pendiente de revisión
DOC-SIN-001543-02,SIN-001543,factura,False,False,2021-03-27,True,Documento pendiente de revisión
DOC-SIN-001549-01,SIN-001549,denuncia,True,False,2025-08-11,False,Documento pendiente de revisión
DOC-SIN-001549-02,SIN-001549,factura,False,False,2025-08-11,True,Documento pendiente de revisión
DOC-SIN-001550-01,SIN-001550,denuncia,True,True,2023-02-21,False,
DOC-SIN-001550-02,SIN-001550,factura,True,True,2023-02-21,False,
DOC-SIN-001550-03,SIN-001550,informe_tecnico,True,True,2023-02-21,False,
DOC-SIN-001552-01,SIN-001552,denuncia,True,True,2019-08-10,False,
DOC-SIN-001552-02,SIN-001552,factura,True,True,2019-08-10,False,
DOC-SIN-001552-03,SIN-001552,informe_tecnico,True,True,2019-08-10,False,
DOC-SIN-001553-01,SIN-001553,denuncia,True,True,2024-10-03,False,
DOC-SIN-001553-02,SIN-001553,factura,True,True,2024-10-03,False,
DOC-SIN-001553-03,SIN-001553,informe_tecnico,True,True,2024-10-03,False,
DOC-SIN-001554-01,SIN-001554,denuncia,True,False,2023-01-14,False,Documento pendiente de revisión
DOC-SIN-001554-02,SIN-001554,factura,False,False,2023-01-14,True,Documento pendiente de revisión
DOC-SIN-001555-01,SIN-001555,denuncia,True,True,2025-04-24,False,
DOC-SIN-001555-02,SIN-001555,factura,True,True,2025-04-24,False,
DOC-SIN-001555-03,SIN-001555,informe_tecnico,True,True,2025-04-24,False,
DOC-SIN-001556-01,SIN-001556,denuncia,True,False,2023-06-18,False,Documento pendiente de revisión
DOC-SIN-001556-02,SIN-001556,factura,False,False,2023-06-18,True,Documento pendiente de revisión
DOC-SIN-001559-01,SIN-001559,denuncia,True,True,2019-07-18,False,
DOC-SIN-001559-02,SIN-001559,factura,True,True,2019-07-18,False,
DOC-SIN-001559-03,SIN-001559,informe_tecnico,True,True,2019-07-18,False,
DOC-SIN-001561-01,SIN-001561,denuncia,True,True,2023-08-07,False,
DOC-SIN-001561-02,SIN-001561,factura,True,True,2023-08-07,False,
DOC-SIN-001561-03,SIN-001561,informe_tecnico,True,True,2023-08-07,False,
DOC-SIN-001568-01,SIN-001568,denuncia,True,True,2023-09-16,False,
DOC-SIN-001568-02,SIN-001568,factura,True,True,2023-09-16,False,
DOC-SIN-001568-03,SIN-001568,informe_tecnico,True,True,2023-09-16,False,
DOC-SIN-001571-01,SIN-001571,denuncia,True,False,2025-12-26,False,Documento pendiente de revisión
DOC-SIN-001571-02,SIN-001571,factura,False,False,2025-12-26,True,Documento pendiente de revisión
DOC-SIN-001574-01,SIN-001574,denuncia,True,True,2023-12-19,False,
DOC-SIN-001574-02,SIN-001574,factura,True,True,2023-12-19,False,
DOC-SIN-001574-03,SIN-001574,informe_tecnico,True,True,2023-12-19,False,
DOC-SIN-001577-01,SIN-001577,denuncia,True,True,2023-09-16,False,
DOC-SIN-001577-02,SIN-001577,factura,True,True,2023-09-16,False,
DOC-SIN-001577-03,SIN-001577,informe_tecnico,True,True,2023-09-16,False,
DOC-SIN-001579-01,SIN-001579,denuncia,True,True,2023-04-16,False,
DOC-SIN-001579-02,SIN-001579,factura,True,True,2023-04-16,False,
DOC-SIN-001579-03,SIN-001579,informe_tecnico,True,True,2023-04-16,False,
DOC-SIN-001580-01,SIN-001580,denuncia,True,False,2020-08-04,False,Documento pendiente de revisión
DOC-SIN-001580-02,SIN-001580,factura,False,False,2020-08-04,True,Documento pendiente de revisión
DOC-SIN-001582-01,SIN-001582,denuncia,True,False,2022-04-14,False,Documento pendiente de revisión
DOC-SIN-001582-02,SIN-001582,factura,False,False,2022-04-14,True,Documento pendiente de revisión
DOC-SIN-001583-01,SIN-001583,denuncia,True,True,2023-02-26,False,
DOC-SIN-001583-02,SIN-001583,factura,True,True,2023-02-26,False,
DOC-SIN-001583-03,SIN-001583,informe_tecnico,True,True,2023-02-26,False,
DOC-SIN-001585-01,SIN-001585,denuncia,True,True,2020-05-18,False,
DOC-SIN-001585-02,SIN-001585,factura,True,True,2020-05-18,False,
DOC-SIN-001585-03,SIN-001585,informe_tecnico,True,True,2020-05-18,False,
DOC-SIN-001587-01,SIN-001587,denuncia,True,False,2019-03-30,False,Documento pendiente de revisión
DOC-SIN-001587-02,SIN-001587,factura,False,False,2019-03-30,True,Documento pendiente de revisión
DOC-SIN-001600-01,SIN-001600,denuncia,True,False,2022-01-01,False,Documento pendiente de revisión
DOC-SIN-001600-02,SIN-001600,factura,False,False,2022-01-01,True,Documento pendiente de revisión
DOC-SIN-001605-01,SIN-001605,denuncia,True,True,2019-09-10,False,
DOC-SIN-001605-02,SIN-001605,factura,True,True,2019-09-10,False,
DOC-SIN-001605-03,SIN-001605,informe_tecnico,True,True,2019-09-10,False,
DOC-SIN-001606-01,SIN-001606,denuncia,True,False,2026-01-25,False,Documento pendiente de revisión
DOC-SIN-001606-02,SIN-001606,factura,False,False,2026-01-25,True,Documento pendiente de revisión
DOC-SIN-001608-01,SIN-001608,denuncia,True,False,2025-06-04,False,Documento pendiente de revisión
DOC-SIN-001608-02,SIN-001608,factura,False,False,2025-06-04,True,Documento pendiente de revisión
DOC-SIN-001613-01,SIN-001613,denuncia,True,False,2019-11-05,False,Documento pendiente de revisión
DOC-SIN-001613-02,SIN-001613,factura,False,False,2019-11-05,True,Documento pendiente de revisión
DOC-SIN-001629-01,SIN-001629,denuncia,True,True,2023-11-30,False,
DOC-SIN-001629-02,SIN-001629,factura,True,True,2023-11-30,False,
DOC-SIN-001629-03,SIN-001629,informe_tecnico,True,True,2023-11-30,False,
DOC-SIN-001630-01,SIN-001630,denuncia,True,False,2026-05-28,False,Documento pendiente de revisión
DOC-SIN-001630-02,SIN-001630,factura,False,False,2026-05-28,True,Documento pendiente de revisión
DOC-SIN-001635-01,SIN-001635,denuncia,True,False,2019-02-25,False,Documento pendiente de revisión
DOC-SIN-001635-02,SIN-001635,factura,False,False,2019-02-25,True,Documento pendiente de revisión
DOC-SIN-001637-01,SIN-001637,denuncia,True,True,2022-01-09,False,
DOC-SIN-001637-02,SIN-001637,factura,True,True,2022-01-09,False,
DOC-SIN-001637-03,SIN-001637,informe_tecnico,True,True,2022-01-09,False,
DOC-SIN-001640-01,SIN-001640,denuncia,True,False,2022-05-01,False,Documento pendiente de revisión
DOC-SIN-001640-02,SIN-001640,factura,False,False,2022-05-01,True,Documento pendiente de revisión
DOC-SIN-001653-01,SIN-001653,denuncia,True,False,2025-01-25,False,Documento pendiente de revisión
DOC-SIN-001653-02,SIN-001653,factura,False,False,2025-01-25,True,Documento pendiente de revisión
DOC-SIN-001654-01,SIN-001654,denuncia,True,True,2019-08-04,False,
DOC-SIN-001654-02,SIN-001654,factura,True,True,2019-08-04,False,
DOC-SIN-001654-03,SIN-001654,informe_tecnico,True,True,2019-08-04,False,
DOC-SIN-001660-01,SIN-001660,denuncia,True,False,2021-02-09,False,Documento pendiente de revisión
DOC-SIN-001660-02,SIN-001660,factura,False,False,2021-02-09,True,Documento pendiente de revisión
DOC-SIN-001661-01,SIN-001661,denuncia,True,True,2020-10-27,False,
DOC-SIN-001661-02,SIN-001661,factura,True,True,2020-10-27,False,
DOC-SIN-001661-03,SIN-001661,informe_tecnico,True,True,2020-10-27,False,
DOC-SIN-001664-01,SIN-001664,denuncia,True,True,2020-05-16,False,
DOC-SIN-001664-02,SIN-001664,factura,True,True,2020-05-16,False,
DOC-SIN-001664-03,SIN-001664,informe_tecnico,True,True,2020-05-16,False,
DOC-SIN-001666-01,SIN-001666,denuncia,True,False,2019-08-02,False,Documento pendiente de revisión
DOC-SIN-001666-02,SIN-001666,factura,False,False,2019-08-02,True,Documento pendiente de revisión
DOC-SIN-001669-01,SIN-001669,denuncia,True,True,2020-12-26,False,
DOC-SIN-001669-02,SIN-001669,factura,True,True,2020-12-26,False,
DOC-SIN-001669-03,SIN-001669,informe_tecnico,True,True,2020-12-26,False,
DOC-SIN-001671-01,SIN-001671,denuncia,True,False,2019-10-12,False,Documento pendiente de revisión
DOC-SIN-001671-02,SIN-001671,factura,False,False,2019-10-12,True,Documento pendiente de revisión
DOC-SIN-001673-01,SIN-001673,denuncia,True,True,2026-11-09,False,
DOC-SIN-001673-02,SIN-001673,factura,True,True,2026-11-09,False,
DOC-SIN-001673-03,SIN-001673,informe_tecnico,True,True,2026-11-09,False,
DOC-SIN-001679-01,SIN-001679,denuncia,True,True,2024-03-06,False,
DOC-SIN-001679-02,SIN-001679,factura,True,True,2024-03-06,False,
DOC-SIN-001679-03,SIN-001679,informe_tecnico,True,True,2024-03-06,False,
DOC-SIN-001682-01,SIN-001682,denuncia,True,False,2019-11-08,False,Documento pendiente de revisión
DOC-SIN-001682-02,SIN-001682,factura,False,False,2019-11-08,True,Documento pendiente de revisión
DOC-SIN-001689-01,SIN-001689,denuncia,True,True,2025-02-03,False,
DOC-SIN-001689-02,SIN-001689,factura,True,True,2025-02-03,False,
DOC-SIN-001689-03,SIN-001689,informe_tecnico,True,True,2025-02-03,False,
DOC-SIN-001690-01,SIN-001690,denuncia,True,False,2022-02-12,False,Documento pendiente de revisión
DOC-SIN-001690-02,SIN-001690,factura,False,False,2022-02-12,True,Documento pendiente de revisión
DOC-SIN-001692-01,SIN-001692,denuncia,True,False,2026-10-30,False,Documento pendiente de revisión
DOC-SIN-001692-02,SIN-001692,factura,False,False,2026-10-30,True,Documento pendiente de revisión
DOC-SIN-001698-01,SIN-001698,denuncia,True,True,2025-09-21,False,
DOC-SIN-001698-02,SIN-001698,factura,True,True,2025-09-21,False,
DOC-SIN-001698-03,SIN-001698,informe_tecnico,True,True,2025-09-21,False,
DOC-SIN-001701-01,SIN-001701,denuncia,True,True,2023-06-27,False,
DOC-SIN-001701-02,SIN-001701,factura,True,True,2023-06-27,False,
DOC-SIN-001701-03,SIN-001701,informe_tecnico,True,True,2023-06-27,False,
DOC-SIN-001702-01,SIN-001702,denuncia,True,True,2023-08-10,False,
DOC-SIN-001702-02,SIN-001702,factura,True,True,2023-08-10,False,
DOC-SIN-001702-03,SIN-001702,informe_tecnico,True,True,2023-08-10,False,
DOC-SIN-001703-01,SIN-001703,denuncia,True,False,2023-07-30,False,Documento pendiente de revisión
DOC-SIN-001703-02,SIN-001703,factura,False,False,2023-07-30,True,Documento pendiente de revisión
DOC-SIN-001711-01,SIN-001711,denuncia,True,False,2021-12-01,False,Documento pendiente de revisión
DOC-SIN-001711-02,SIN-001711,factura,False,False,2021-12-01,True,Documento pendiente de revisión
DOC-SIN-001717-01,SIN-001717,denuncia,True,True,2020-11-25,False,
DOC-SIN-001717-02,SIN-001717,factura,True,True,2020-11-25,False,
DOC-SIN-001717-03,SIN-001717,informe_tecnico,True,True,2020-11-25,False,
DOC-SIN-001718-01,SIN-001718,denuncia,True,False,2024-04-28,False,Documento pendiente de revisión
DOC-SIN-001718-02,SIN-001718,factura,False,False,2024-04-28,True,Documento pendiente de revisión
DOC-SIN-001722-01,SIN-001722,denuncia,True,True,2026-06-11,False,
DOC-SIN-001722-02,SIN-001722,factura,True,True,2026-06-11,False,
DOC-SIN-001722-03,SIN-001722,informe_tecnico,True,True,2026-06-11,False,
DOC-SIN-001725-01,SIN-001725,denuncia,True,True,2026-03-02,False,
DOC-SIN-001725-02,SIN-001725,factura,True,True,2026-03-02,False,
DOC-SIN-001725-03,SIN-001725,informe_tecnico,True,True,2026-03-02,False,
DOC-SIN-001726-01,SIN-001726,denuncia,True,False,2025-02-14,False,Documento pendiente de revisión
DOC-SIN-001726-02,SIN-001726,factura,False,False,2025-02-14,True,Documento pendiente de revisión
DOC-SIN-001727-01,SIN-001727,denuncia,True,False,2021-11-12,False,Documento pendiente de revisión
DOC-SIN-001727-02,SIN-001727,factura,False,False,2021-11-12,True,Documento pendiente de revisión
DOC-SIN-001733-01,SIN-001733,denuncia,True,False,2023-08-16,False,Documento pendiente de revisión
DOC-SIN-001733-02,SIN-001733,factura,False,False,2023-08-16,True,Documento pendiente de revisión
DOC-SIN-001739-01,SIN-001739,denuncia,True,True,2019-07-11,False,
DOC-SIN-001739-02,SIN-001739,factura,True,True,2019-07-11,False,
DOC-SIN-001739-03,SIN-001739,informe_tecnico,True,True,2019-07-11,False,
DOC-SIN-001740-01,SIN-001740,denuncia,True,False,2023-12-11,False,Documento pendiente de revisión
DOC-SIN-001740-02,SIN-001740,factura,False,False,2023-12-11,True,Documento pendiente de revisión
DOC-SIN-001742-01,SIN-001742,denuncia,True,True,2021-07-01,False,
DOC-SIN-001742-02,SIN-001742,factura,True,True,2021-07-01,False,
DOC-SIN-001742-03,SIN-001742,informe_tecnico,True,True,2021-07-01,False,
DOC-SIN-001747-01,SIN-001747,denuncia,True,True,2025-03-14,False,
DOC-SIN-001747-02,SIN-001747,factura,True,True,2025-03-14,False,
DOC-SIN-001747-03,SIN-001747,informe_tecnico,True,True,2025-03-14,False,
DOC-SIN-001755-01,SIN-001755,denuncia,True,False,2026-05-27,False,Documento pendiente de revisión
DOC-SIN-001755-02,SIN-001755,factura,False,False,2026-05-27,True,Documento pendiente de revisión
DOC-SIN-001767-01,SIN-001767,denuncia,True,True,2025-08-28,False,
DOC-SIN-001767-02,SIN-001767,factura,True,True,2025-08-28,False,
DOC-SIN-001767-03,SIN-001767,informe_tecnico,True,True,2025-08-28,False,
DOC-SIN-001769-01,SIN-001769,denuncia,True,True,2019-12-11,False,
DOC-SIN-001769-02,SIN-001769,factura,True,True,2019-12-11,False,
DOC-SIN-001769-03,SIN-001769,informe_tecnico,True,True,2019-12-11,False,
DOC-SIN-001771-01,SIN-001771,denuncia,True,True,2024-05-06,False,
DOC-SIN-001771-02,SIN-001771,factura,True,True,2024-05-06,False,
DOC-SIN-001771-03,SIN-001771,informe_tecnico,True,True,2024-05-06,False,
DOC-SIN-001775-01,SIN-001775,denuncia,True,True,2021-05-13,False,
DOC-SIN-001775-02,SIN-001775,factura,True,True,2021-05-13,False,
DOC-SIN-001775-03,SIN-001775,informe_tecnico,True,True,2021-05-13,False,
DOC-SIN-001779-01,SIN-001779,denuncia,True,True,2025-01-04,False,
DOC-SIN-001779-02,SIN-001779,factura,True,True,2025-01-04,False,
DOC-SIN-001779-03,SIN-001779,informe_tecnico,True,True,2025-01-04,False,
DOC-SIN-001781-01,SIN-001781,denuncia,True,True,2024-02-12,False,
DOC-SIN-001781-02,SIN-001781,factura,True,True,2024-02-12,False,
DOC-SIN-001781-03,SIN-001781,informe_tecnico,True,True,2024-02-12,False,
DOC-SIN-001783-01,SIN-001783,denuncia,True,True,2020-07-28,False,
DOC-SIN-001783-02,SIN-001783,factura,True,True,2020-07-28,False,
DOC-SIN-001783-03,SIN-001783,informe_tecnico,True,True,2020-07-28,False,
DOC-SIN-001793-01,SIN-001793,denuncia,True,True,2020-09-12,False,
DOC-SIN-001793-02,SIN-001793,factura,True,True,2020-09-12,False,
DOC-SIN-001793-03,SIN-001793,informe_tecnico,True,True,2020-09-12,False,
DOC-SIN-001794-01,SIN-001794,denuncia,True,True,2025-02-24,False,
DOC-SIN-001794-02,SIN-001794,factura,True,True,2025-02-24,False,
DOC-SIN-001794-03,SIN-001794,informe_tecnico,True,True,2025-02-24,False,
DOC-SIN-001795-01,SIN-001795,denuncia,True,False,2025-11-27,False,Documento pendiente de revisión
DOC-SIN-001795-02,SIN-001795,factura,False,False,2025-11-27,True,Documento pendiente de revisión
DOC-SIN-001796-01,SIN-001796,denuncia,True,True,2019-05-08,False,
DOC-SIN-001796-02,SIN-001796,factura,True,True,2019-05-08,False,
DOC-SIN-001796-03,SIN-001796,informe_tecnico,True,True,2019-05-08,False,
DOC-SIN-001801-01,SIN-001801,denuncia,True,True,2026-09-02,False,
DOC-SIN-001801-02,SIN-001801,factura,True,True,2026-09-02,False,
DOC-SIN-001801-03,SIN-001801,informe_tecnico,True,True,2026-09-02,False,
DOC-SIN-001803-01,SIN-001803,denuncia,True,False,2026-05-23,False,Documento pendiente de revisión
DOC-SIN-001803-02,SIN-001803,factura,False,False,2026-05-23,True,Documento pendiente de revisión
DOC-SIN-001807-01,SIN-001807,denuncia,True,True,2021-05-12,False,
DOC-SIN-001807-02,SIN-001807,factura,True,True,2021-05-12,False,
DOC-SIN-001807-03,SIN-001807,informe_tecnico,True,True,2021-05-12,False,
